Зона;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Топливо;Год выпуска;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Ближайшая возможная дата поставки;Статус;Дата резервации до;Отделка Салона;Версия;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Комментарии;Subsidiary identification;Last Central DM Action;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;LE05;RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;LE05;OL07;RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;LE05;RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4PFX / NOIR;1PT7A5FCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) / 1PT7A5NAYL32BKC0/10;Hatchback 5 Doors;9HM0 / GRIS THORIUM;1598 ESS INJ D (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;NA01;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NAYL32BKC0/10;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) / 1PT7A5NAYL32BKC0/10;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;1598 ESS INJ D (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NAYL32BKC0/10;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) / 1PT7A5NAYL32BKC0/10;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;1598 ESS INJ D (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NAYL32BKC0/10;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;AB08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9GP0 / GRIS HURRICANE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9GP0 / GRIS HURRICANE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;AB08;RP02;UF01;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;T8M0 / BLEU IPANEMA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;T8M0 / BLEU IPANEMA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;UF01;WA60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9GP0 / GRIS HURRICANE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9GP0 / GRIS HURRICANE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UF01;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RP02;WA60;YQ01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RP02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532BK;;PCR Commercial Stock;;;;;
